frame,timestep,n_atoms,surface_area_A2,filled_volume_A3
129,129000,20126,152863.57318849242,4629396.528892961
130,130000,20234,153600.66359250105,4657575.692662137
131,131000,20350,154077.70509325687,4683825.939579222
132,132000,20482,154771.0076971453,4713640.555992604
133,133000,20594,155429.70818528478,4741987.469848836
134,134000,20694,156043.3826853549,4767776.476757479
135,135000,20832,156881.9090665023,4800736.051339407
136,136000,20956,157581.87139756719,4834408.511695287
137,137000,21066,158187.6162298493,4859568.531274403
138,138000,21180,158857.01216392923,4887873.547217326
139,139000,21300,159582.79452892608,4916597.877121018
140,140000,21396,160240.4749965809,4936222.671552232
141,141000,21484,160609.80064301656,4956979.67930442
142,142000,21594,161281.02721952996,4980546.212576026
143,143000,21694,161957.0550368625,5003819.215254099
144,144000,21820,162709.95791049112,5035059.555934064
145,145000,21916,163234.34261622065,5060848.527807931
146,146000,22032,163932.7435992274,5092214.684990248
147,147000,22146,164336.8443284749,5119429.455496269
148,148000,22268,164901.37570285628,5152221.296467822
149,149000,22384,165597.0421403368,5177297.444442447
150,150000,22484,166114.34662733396,5198012.521954686
151,151000,22596,166758.27710993183,5227323.923865767
152,152000,22708,167459.36725520814,5248667.990919311
153,153000,22828,168338.51290343053,5276343.985284343
154,154000,22918,168825.79908954492,5297436.453068452
155,155000,22996,169107.24557120036,5313329.213452289
156,156000,23118,169479.22199649632,5341172.949789714
157,157000,23218,169894.9166106902,5359749.42768214
158,158000,23348,170579.3598648065,5392121.967471585
159,159000,23454,171140.97804324786,5413130.566591293
160,160000,23556,171658.80326082834,5439380.858057334
161,161000,23674,172404.7438362443,5468734.203782691
162,162000,23780,173112.24499159426,5490916.939788461
163,163000,23914,173833.755106176,5519892.8730135765
164,164000,24002,174360.14741384753,5540188.613881704
165,165000,24082,174770.18549746243,5558639.305792377
166,166000,24214,175795.66728845768,5587699.116210414
167,167000,24322,176429.2399730878,5616171.842924772
168,168000,24432,176871.94628278736,5643512.3902928345
169,169000,24516,177360.46753580795,5659405.131499059
170,170000,24620,177872.4377035487,5682803.943287929
171,171000,24720,178322.03073847276,5706118.890423957
172,172000,24816,178927.07434900635,5731320.819578986
173,173000,24898,179284.2070888332,5749058.627367225
174,174000,24974,179722.58291778935,5770486.568263548
175,175000,25074,180272.4952376171,5792962.816336908
176,176000,25166,180679.49775897333,5815732.593371354
177,177000,25258,181124.2772874367,5838292.6989324065
178,178000,25340,181431.42759437297,5856449.864849699
179,179000,25436,182052.96934979447,5877290.743539406
180,180000,25546,182550.27770698248,5906518.25390416
181,181000,25602,182797.55804692436,5918720.825355239
182,182000,25716,183387.05170813517,5947487.0796153145
183,183000,25802,183776.1185668678,5967698.94425624
184,184000,25884,184169.8106591192,5986610.894314037
185,185000,25960,184600.81066539435,6009464.553107108
186,186000,26050,184874.0885274258,6025776.596732101
187,187000,26138,185221.20729237815,6048714.154141967
188,188000,26210,185592.3274893505,6064313.36642773
189,189000,26302,185943.91384147774,6082386.63471814
190,190000,26392,186490.47072918154,6103898.420436193
191,191000,26474,186895.52831469534,6123103.88294112
192,192000,26590,187483.45558483468,6155015.124969629
193,193000,26698,188115.22374093562,6184200.694441335
194,194000,26756,188155.07367957773,6196948.455167432
195,195000,26858,188731.86614182754,6221060.122766727
196,196000,26942,189021.3823016141,6239846.233525288
197,197000,27012,189427.7473255581,6252426.234423467
198,198000,27104,189869.1004436537,6273644.49382486
199,199000,27186,190313.3750595325,6293101.51669788
200,200000,27274,190848.21431491483,6315871.310865308
201,201000,27360,191232.65817724072,6333818.791406523
202,202000,27468,192017.27543006116,6360572.217996382
203,203000,27542,192539.60874531945,6377219.755437105
204,204000,27628,193108.3790515401,6398941.214946
205,205000,27698,193269.77240698127,6415630.689418969
206,206000,27774,193629.77376086995,6434668.417857197
207,207000,27870,194215.09031787945,6454083.520382284
208,208000,27972,194882.0959177191,6478824.143804961
209,209000,28080,195588.50771153384,6502139.067787972
210,210000,28144,195916.96294547973,6518870.461198119
211,211000,28236,196384.28018440152,6542185.379379041
212,212000,28310,196784.86053146666,6559126.417586271
213,213000,28404,197175.2404507727,6581057.553027974
214,214000,28488,197628.35181271518,6599172.706853616
215,215000,28590,197993.98694186387,6619887.773409827
216,216000,28672,198348.1472596286,6638506.136794198
217,217000,28730,198757.09814588903,6652260.255942423
218,218000,28812,199316.158725577,6672010.807924089
219,219000,28904,199609.2832322609,6694570.914052546
220,220000,28972,199899.9720686188,6713734.406929097
221,221000,29066,200506.99873099057,6736881.562309675
222,222000,29144,200842.19166418732,6751809.8104576515
223,223000,29212,201212.3126224516,6766402.583298282
224,224000,29298,201937.01077440724,6786446.72815237
225,225000,29388,202347.4111554876,6808042.374349614
226,226000,29460,202544.0618786144,6826367.220058825
227,227000,29526,202812.39805568362,6839827.812477544
228,228000,29600,203402.492403519,6853330.314649981
229,229000,29698,203784.73146651412,6878280.582824049
230,230000,29770,204068.41084139078,6894718.418461476
231,231000,29850,204588.50923188735,6913210.9875338115
232,232000,29950,205300.7014650134,6935729.175005536
233,233000,30016,205468.3992909253,6949399.401982052
234,234000,30118,205876.4702583335,6978417.207443724
235,235000,30198,206289.40158314584,6995358.220977297
236,236000,30282,206621.69724912956,7013054.071940758
237,237000,30374,207112.61128453765,7039723.599329403
238,238000,30452,207383.0283968088,7059809.665411458
239,239000,30550,207774.360402878,7085095.407645952
240,240000,30644,208424.55960612703,7106984.5493045
241,241000,30714,208603.37983902803,7121828.885436546
242,242000,30790,208908.46792165018,7139608.6128856875
243,243000,30876,209347.53267651683,7160868.766112381
244,244000,30944,209564.92857366288,7177390.427028446
245,245000,31026,210013.40194768968,7196973.266526638
246,246000,31094,210241.74009728804,7210727.386726359
247,247000,31150,210539.27582320667,7221126.837593413
248,248000,31248,211040.92459318915,7244315.919231215
249,249000,31328,211178.9632886179,7262808.470286554
250,250000,31414,211838.76773719027,7281804.202641319
251,251000,31502,212190.18427412177,7303944.96747961
252,252000,31566,212441.33457593826,7319166.720014986
253,253000,31650,213056.71002899576,7341223.58905736
254,254000,31704,213185.57451519097,7355606.65692708
255,255000,31792,213658.0969206522,7380892.413770478
256,256000,31872,214208.21885276036,7397581.874119408
257,257000,31940,214454.75467427104,7409574.783265266
258,258000,32024,214770.13345055166,7429870.462558239
259,259000,32098,214880.62335039524,7448782.345267574
260,260000,32164,215249.6599802754,7465094.398130243
261,261000,32222,215415.12753863493,7475409.9917578725
262,262000,32296,215785.64627700465,7493902.529691736
263,263000,32366,216167.45332506677,7509082.366531146
264,264000,32428,216495.26470149547,7521955.891732781
265,265000,32516,216872.7768525771,7537597.015317954
266,266000,32568,217034.13566084477,7550806.011486532
267,267000,32638,217403.86938668072,7567537.362621432
268,268000,32694,217563.8598021171,7581375.309525618
269,269000,32750,217882.02440701614,7594668.138474252
270,270000,32818,218157.43040737434,7609344.751701248
271,271000,32890,218384.99454699803,7628256.623422022
272,272000,32958,218649.89306904247,7643478.40271159
273,273000,33004,218798.37601203696,7652955.328404433
274,274000,33090,219178.56665696148,7674047.750281332
275,275000,33156,219498.68611394992,7688850.205205626
276,276000,33246,219825.80510140062,7712752.155206527
277,277000,33328,220324.64968773088,7733970.374285386
278,278000,33382,220677.24477680126,7744789.14934869
279,279000,33452,221038.57160638325,7762233.390578391
280,280000,33514,221333.95753203664,7777203.566912556
281,281000,33566,221517.4259446268,7786554.690528926
282,282000,33638,222000.61321049888,7804460.167121488
283,283000,33702,222240.47123931252,7820310.924114483
284,284000,33764,222528.8752460768,7836455.210958018
285,285000,33846,223078.48891935238,7858134.694644163
286,286000,33912,223305.26334122225,7873146.777629761
287,287000,33980,223887.89183821672,7888913.670369837
288,288000,34036,224257.40568341946,7903170.960050832
289,289000,34120,224676.73919842578,7922082.84762726
290,290000,34194,224943.40876132998,7938227.167137527
291,291000,34240,225107.0711682893,7947410.569378938
292,292000,34332,225445.53878041965,7969173.932131874
293,293000,34396,225790.80262382346,7983640.907377765
294,294000,34460,226079.4792128921,7999030.383839846
295,295000,34534,226613.93196117657,8017355.260570919
296,296000,34594,226904.73037191728,8030941.671953956
297,297000,34676,227221.3312277283,8049476.155890424
298,298000,34734,227664.59930517076,8065704.350464879
299,299000,34808,227937.0544315806,8084448.5585006
300,300000,34880,228195.92174408745,8095938.271644724
301,301000,34936,228562.6498667459,8107469.9113481045
302,302000,35002,228778.62515085057,8122733.6092993915
303,303000,35060,229034.49895217997,8139506.913751187
304,304000,35138,229475.62048206636,8155525.427821583
305,305000,35208,229841.89295741287,8172592.269790108
306,306000,35276,230156.44120960982,8190665.510844608
307,307000,35328,230387.57020283915,8204461.570343343
308,308000,35396,230612.22681089168,8217754.415866341
309,309000,35462,230947.67452306775,8233605.183885355
310,310000,35508,231207.0999661387,8242578.916648444
311,311000,35560,231467.96796836366,8254026.723428972
312,312000,35622,231924.57482257838,8269290.431686395
313,313000,35700,232457.67689171707,8290340.93732803
314,314000,35762,232934.23363019858,8306988.416212146
315,315000,35808,233153.4526844886,8317178.210637508
316,316000,35862,233526.67734912605,8330764.5822572885
317,317000,35918,233925.04106381946,8343721.975207516
318,318000,35988,234295.0235725943,8361543.637609209
319,319000,36044,234480.83893602667,8373452.715577782
320,320000,36114,234753.13471478995,8391861.435122412
321,321000,36192,235297.30357825433,8409557.282690555
322,322000,36244,235422.41191174687,8421634.043782117
323,323000,36314,235587.83787993676,8436604.23104426
324,324000,36396,236050.14585062853,8457738.608780527
325,325000,36454,236228.2768377688,8473547.457953421
326,326000,36502,236493.48184190344,8484785.594066245
327,327000,36556,236782.20938743357,8497826.85713678
328,328000,36610,236838.51213493047,8510448.773459354
329,329000,36678,237148.99283971693,8524999.628701521
330,330000,36728,237278.99985634943,8537202.18026529
331,331000,36798,237670.62097311835,8553430.368328849
332,332000,36864,238043.5793886728,8569700.510186803
333,333000,36932,238271.8483581311,8584754.547182016
334,334000,37004,238726.78166928003,8601611.734232219
335,335000,37050,238826.73820320953,8613688.52506594
336,336000,37110,239186.84325558943,8627736.147242399
337,337000,37158,239312.00476523835,8639142.026497679
338,338000,37218,239546.17300694383,8653021.965021372
339,339000,37294,239915.47941529262,8673737.011138992
340,340000,37350,240317.44891730289,8686400.873906162
341,341000,37404,240703.0756980137,8693823.04111604
342,342000,37466,240910.2590295572,8710428.656997858
343,343000,37528,241119.87313760104,8724224.706784246
344,344000,37572,241358.77115440302,8737349.836533599
345,345000,37630,241432.5488889782,8749175.029770691
346,346000,37678,241782.95515251684,8760119.612381043
347,347000,37736,242208.71957388235,8775299.473194491
348,348000,37800,242418.7299917095,8787460.117996184
349,349000,37862,242544.8110956782,8802765.776159175
350,350000,37912,242821.34665548263,8812745.89978225
351,351000,37974,243144.05618441204,8825200.079122566
352,352000,38030,243418.84710921624,8841218.61076017
353,353000,38086,243747.07728729647,8854888.874266913
354,354000,38130,243991.23193774614,8865204.457570449
355,355000,38174,244329.68667799525,8874681.376679603
356,356000,38240,244589.50828234266,8890532.178331612
357,357000,38264,244531.1044054841,8893425.568323594
358,358000,38320,244831.41074978927,8906634.557305912
359,359000,38394,245335.97896316418,8924540.076096067
360,360000,38458,245578.25941060475,8940810.217408797
361,361000,38520,246062.52455510735,8955528.823646192
362,362000,38580,246392.54071959632,8968737.82590137
363,363000,38636,246727.24510631768,8980688.82346364
364,364000,38694,247163.07820087322,8993730.091133656
365,365000,38740,247338.47464914824,9005303.700991437
366,366000,38800,247746.26946511513,9022160.917276083
367,367000,38836,247830.90248715068,9027738.046731312
368,368000,38904,248153.5462886757,9045517.77968666
369,369000,38962,248444.34563935155,9056672.055080967
370,370000,39030,248773.28829285013,9072397.05533418
371,371000,39084,248836.02861452935,9086109.2615902
372,372000,39154,249392.83491448278,9101876.198218424
373,373000,39226,249662.84665437345,9125736.274664078
374,374000,39260,249875.62173373584,9130265.096777676
375,375000,39308,250055.88933895237,9144186.958820269
376,376000,39360,250390.55364601748,9155299.297968235
377,377000,39390,250420.3069520561,9160079.69066492
378,378000,39430,250718.5085011616,9169850.152762191
379,379000,39474,251094.04136581023,9179410.959751453
380,380000,39530,251349.27841128682,9191655.514830174
381,381000,39582,251808.52042313,9202809.768559884
382,382000,39632,252006.71507651583,9215305.890906151
383,383000,39656,252115.33234549564,9223357.08289141
384,384000,39706,252444.5009344023,9234930.689916063
385,385000,39762,252885.32904707483,9248810.621330772
386,386000,39824,253441.20418417355,9263571.15375633
387,387000,39850,253507.60966036373,9267554.81135214
388,388000,39888,253698.9705604175,9277451.088044453
389,389000,39942,253908.2796641601,9287850.556751762
390,390000,39990,254137.57356098757,9298208.092006143
391,391000,40038,254288.68751101778,9308230.137901077
392,392000,40082,254616.1898018978,9319887.595267657
393,393000,40144,254738.09758771714,9334103.01321777
394,394000,40202,255124.6296772994,9348402.280500531
395,395000,40246,255215.1647716096,9356369.615693105
396,396000,40290,255493.70685413567,9365972.347888563
397,397000,40352,255854.74468812652,9381697.344652921
398,398000,40380,255932.1980784783,9386645.503558578
399,399000,40440,256142.83892161772,9399057.766737748
400,400000,40508,256610.5028199045,9412769.966569081
401,401000,40558,256722.6940146625,9423462.97657165
402,402000,40604,257034.26371693882,9433820.519600546
403,403000,40668,257491.2950001317,9451977.65438453
404,404000,40700,257654.20389767745,9458812.795659145
405,405000,40760,257877.51322929093,9472818.530202547
406,406000,40784,257983.89852322894,9479402.07406487
407,407000,40838,258249.0329976828,9493156.213310516
408,408000,40886,258308.71591180505,9503849.233617285
409,409000,40924,258653.5789541851,9511397.20725298
410,410000,40970,258869.37209931557,9521545.082330836
411,411000,41022,259175.50380083788,9534879.872931717
412,412000,41062,259374.19952158845,9540876.353861667
413,413000,41124,259657.90207954356,9556685.22017816
414,414000,41170,259766.9657038276,9566665.346016383
415,415000,41208,259939.8234910907,9575177.8087267
416,416000,41258,260100.07911091772,9587003.018823259
417,417000,41312,260356.82944393283,9603650.575349126
418,418000,41358,260670.81906508456,9611156.644249639
419,419000,41406,260930.1960415022,9625288.194747409
420,420000,41446,260969.29748748482,9632374.909271834
421,421000,41506,261308.7762651852,9648016.056717753
422,422000,41546,261442.89192533056,9656025.338132063
423,423000,41602,261735.82155911025,9671960.014260806
424,424000,41628,261879.39334688152,9677285.546911359
425,425000,41666,262077.31955578388,9685672.213572193
426,426000,41718,262249.18639008084,9698084.477903137
427,427000,41782,262517.00727022084,9713935.276277954
428,428000,41852,262827.95625658083,9732260.159042493
429,429000,41886,262928.1693484407,9739095.298129054
430,430000,41942,263293.4206637789,9754149.376178302
431,431000,41976,263473.0704073151,9760271.640321067
432,432000,42026,263718.04528557195,9772348.4411425
433,433000,42096,264281.87646908587,9792015.205486732
434,434000,42130,264303.05393736745,9799185.817124188
435,435000,42168,264333.5135568716,9806608.008161247
436,436000,42202,264610.76720985613,9813443.12561712
437,437000,42254,264810.5740279379,9827574.655658174
438,438000,42318,265112.50973497966,9844138.32231841
439,439000,42360,265312.37763729424,9856592.525404818
440,440000,42402,265530.8684459723,9863343.798160749
441,441000,42446,265641.0064676173,9871730.4693959
442,442000,42484,265799.6725732948,9878733.336834695
443,443000,42516,265950.6575904158,9886365.213314807
444,444000,42548,266107.14042209095,9893745.486923935
445,445000,42590,266308.5155172507,9904480.427204931
446,446000,42618,266442.80813837086,9908464.083219308
447,447000,42654,266575.7691421283,9916263.683080325
448,448000,42688,266745.818152977,9925782.543870207
449,449000,42738,266911.7097660071,9937481.947015326
450,450000,42770,267125.9792912677,9946120.212728515
451,451000,42814,267281.12241725624,9958406.69226201
452,452000,42846,267382.80847091606,9965116.038893817
453,453000,42880,267452.006770163,9973293.045511657
454,454000,42900,267672.59456577554,9977234.786486333
455,455000,42942,267783.14624492236,9986292.38039258
456,456000,43006,268061.98704980535,10003568.923358083
457,457000,43044,268131.53367945127,10009146.051666781
458,458000,43096,268366.6873493359,10021097.075201645
459,459000,43138,268442.69484415016,10030699.812792778
460,460000,43200,268727.53572801466,10046550.61628071
461,461000,43240,269079.4668216573,10056027.563153481
462,462000,43274,269250.97167264833,10064414.252234422
463,463000,43302,269255.49788403895,10071584.854605401
464,464000,43352,269440.80806235125,10084584.203686887
465,465000,43394,269699.6119721633,10093474.073948052
466,466000,43422,269795.2432431151,10100267.273082756
467,467000,43476,269893.31680683186,10113056.94691815
468,468000,43524,270081.3953343959,10123120.952889267
469,469000,43576,270239.7973327596,10137839.571972296
470,470000,43626,270534.87959368847,10149203.515167786
471,471000,43674,270683.54960187187,10162370.606163122
472,472000,43726,271099.11386634305,10174950.61141194
473,473000,43776,271290.3955820861,10186230.69251801
474,474000,43804,271246.0081144509,10191556.224018008
475,475000,43848,271511.0049393568,10206023.25278399
476,476000,43896,271742.1087502896,10217890.400701886
477,477000,43960,271952.9302697967,10235670.139357949
478,478000,43994,272089.0670393617,10242337.54239303
479,479000,44018,272077.13052661135,10244895.492547126
480,480000,44064,272212.3365486036,10256091.707298959
481,481000,44122,272494.9308728011,10270013.583176324
482,482000,44162,272818.7183596176,10279406.656236066
483,483000,44230,273190.56068125606,10297647.661640119
484,484000,44256,273158.74336000986,10303015.142249731
485,485000,44294,273319.39345833566,10312114.683880117
486,486000,44356,273632.5382286681,10327671.969917152
487,487000,44380,273700.96355484676,10331404.028479017
488,488000,44422,273901.9723729334,10342935.705549663
489,489000,44458,274006.63944010896,10350190.177383881
490,490000,44510,274203.5124815226,10365118.4533089
491,491000,44552,274397.40334775584,10375014.717331544
492,492000,44602,274444.1787530094,10385581.919881953
493,493000,44650,274586.10338533827,10396736.189242993
494,494000,44670,274596.0671042134,10399084.46501284
495,495000,44712,274739.4927416299,10409525.868232096
496,496000,44740,274969.80067227787,10415941.69431048
497,497000,44786,275084.561849929,10426508.902403282
498,498000,44818,275382.50983022305,10432882.790666692
499,499000,44874,275817.97751841886,10449111.021314278
500,500000,44916,276004.5409054251,10460139.49660069
501,501000,44964,276218.9222224325,10470580.9140199
502,502000,45002,276226.70785518066,10478380.520511063
503,503000,45032,276501.4828267166,10485383.384899426
504,504000,45074,276656.3218914295,10496579.598566465
505,505000,45112,276692.66252927494,10504253.40126808
506,506000,45150,276944.15646000917,10512472.33969239
507,507000,45206,277364.7478488361,10528323.152380558
508,508000,45262,277686.44035891927,10541280.58386848
509,509000,45294,277967.8857642002,10548996.330810778
510,510000,45346,278205.1648138638,10560947.327950045
511,511000,45388,278474.2523448783,10571304.865976939
512,512000,45426,278603.3747607611,10581662.414442321
513,513000,45462,278652.52211943455,10585268.674057133
514,514000,45508,278827.51662417,10598016.429668859
515,515000,45546,279018.77697311505,10605354.76857255
516,516000,45612,279334.8193649161,10623553.842249243
517,517000,45666,279481.75009486347,10637056.387126487
518,518000,45704,279686.37215944537,10646910.726897882
519,519000,45744,279692.2816412937,10654332.935666036
520,520000,45784,279817.82570505724,10663726.016158417
521,521000,45826,279942.25881702465,10672028.833590306
522,522000,45872,280144.34706673643,10683812.102611369
523,523000,45926,280450.3451631722,10698153.31075211
524,524000,45972,280647.0339176742,10710523.668741021
525,525000,46016,280858.6224456597,10722306.956950467
526,526000,46036,280953.52083615935,10724361.688002424
527,527000,46058,280970.84546091344,10730148.494643051
528,528000,46124,281359.879186934,10746334.77178597
529,529000,46152,281401.8579907181,10751450.642433733
530,530000,46198,281543.0579638229,10763569.381218612
531,531000,46220,281703.3371170594,10768223.977894364
532,532000,46254,281726.0189438546,10778413.7820337
533,533000,46294,282036.76759849925,10789316.472680697
534,534000,46332,282249.37764288357,10796612.883630177
535,535000,46376,282421.30603283714,10806425.290960079
536,536000,46418,282559.83069683326,10816615.096328197
537,537000,46456,282830.34987438144,10826679.10955457
538,538000,46510,282916.21919703996,10842194.463052254
539,539000,46580,283112.51456131676,10860225.811122704
540,540000,46618,283278.35908051487,10867983.48431458
541,541000,46660,283452.01303030533,10879179.684731267
542,542000,46684,283408.44596800295,10883960.088969516
543,543000,46732,283581.06369089254,10893437.028811846
544,544000,46768,283727.8805415436,10902033.37032087
545,545000,46796,283754.66049294296,10909791.041435907
546,546000,46834,283966.90215193067,10917464.850593392
547,547000,46860,284227.2587403203,10923335.536185117
548,548000,46892,284312.83579138154,10929751.33404747
549,549000,46916,284360.0964927079,10933651.141789109
550,550000,46940,284418.11171681545,10937634.815267825
551,551000,46978,284676.7433950485,10946356.954581939
552,552000,47020,284722.9259500816,10959188.552820696
553,553000,47048,284888.83464013285,10965562.423752338
554,554000,47084,285056.2534314906,10973445.905065492
555,555000,47114,285185.83148552873,10979316.571523141
556,556000,47160,285450.6499071966,10988625.779658876
557,557000,47190,285645.4431354015,10993825.508960955
558,558000,47226,285738.35768440017,11001038.0590588
559,559000,47274,286005.53850085457,11011940.728808103
560,560000,47292,286166.561627619,11016134.055942535
561,561000,47330,286430.42980947095,11023682.054564139
562,562000,47384,286730.85546692804,11036555.609590363
563,563000,47394,286685.0780677531,11037142.66952562
564,564000,47424,287005.0963616432,11044019.76161348
565,565000,47444,286998.09276984027,11049722.700916234
566,566000,47482,287171.68743228307,11060331.846196253
567,567000,47524,287341.4652553909,11069389.452044424
568,568000,47556,287413.7616927665,11078405.116256315
569,569000,47590,287462.56145178934,11086414.389932038
570,570000,47634,287669.6113066936,11100713.668336414
571,571000,47662,287806.0817109984,11105368.284900935
572,572000,47696,288036.8484829834,11113880.754628789
573,573000,47730,288006.87010992225,11119415.96804718
574,574000,47770,288265.65638731496,11129773.496291943
575,575000,47800,288323.33751147805,11138621.457248429
576,576000,47820,288485.1738257821,11142227.722536685
