frame,step,time_s,time_kappa,energy_eV,n_atoms,ovito_surface_area_A2,gamma_ovito_eV_A2,gamma_ovito_mJ_m2
256,256000,0.0000328798,34.076326369973906,-53094.9,31872,214208.21885276036,0.010435649780256316,167.19754238533903
257,257000,0.0000329706,34.17043066605823,-53229.7,31940,214454.75467427104,0.010345543717926668,165.75388410887595
258,258000,0.0000330632,34.26640046580943,-53370.9,32024,214770.13345055166,0.010351888078105578,165.85553196523924
259,259000,0.0000331532,34.35967564915294,-53504.6,32098,214880.62335039524,0.010322203712072516,165.37993598870648
260,260000,0.0000332492,34.459169178052676,-53603.5,32164,215249.6599802754,0.010377338687571423,166.2632956833116
261,261000,0.0000333422,34.555553534174294,-53716.4,32222,215415.12753863493,0.010312681274445215,165.22736971805466
262,262000,0.0000334429,34.6599181004264,-53849.5,32296,215785.64627700465,0.010273494897589733,164.59953474436492
263,263000,0.000033538,34.75847887749271,-53972.2,32366,216167.45332506677,0.010249895726291461,164.22143433600638
264,264000,0.0000336354,34.859423353688896,-54082.1,32428,216495.26470149547,0.010223904208952514,163.80500431837973
265,265000,0.0000337299,34.95736229619957,-54233.7,32516,216872.7768525771,0.010211499516628215,163.6062592364402
266,266000,0.0000338229,35.05374665232119,-54327.5,32568,217034.13566084477,0.010187655878497869,163.2242420376203
267,267000,0.0000339178,35.15210015120228,-54430.5,32638,217403.86938668072,0.01025552219603918,164.3115803196234
268,268000,0.0000340113,35.24900270278692,-54536.4,32694,217563.8598021171,0.010208069970903743,163.55131185619038
269,269000,0.0000341125,35.353885464502056,-54623.7,32750,217882.02440701614,0.010238678505357554,164.04171464321917
270,270000,0.000034205,35.44975162516066,-54749.3,32818,218157.43040737434,0.010191140791529725,163.2800764999319
271,271000,0.0000342946,35.54261225213374,-54860.4,32890,218384.99454699803,0.010244139001585339,164.1292014378812
272,272000,0.0000343885,35.63992936008879,-54980.2,32958,218649.89306904247,0.010223720197722837,163.8020561334539
273,273000,0.0000344762,35.73082084430241,-55071.1,33004,218798.37601203696,0.010166309753037367,162.8822394032278
274,274000,0.0000345691,35.82710156133142,-55208.8,33090,219178.56665696148,0.010201588020691077,163.44745956445553
275,275000,0.000034663,35.924418669286474,-55328.6,33156,219498.68611394992,0.010162915029212712,162.82784993132034
276,276000,0.0000347528,36.01748657444476,-55465.1,33246,219825.80510140062,0.010237596695992104,164.0243821463415
277,277000,0.0000348475,36.115632795140655,-55604.6,33328,220324.64968773088,0.01022736789185229,163.86049863647577
278,278000,0.0000349381,36.20952981303977,-55705.9,33382,220677.24477680126,0.010176790607800757,163.0501612092903
279,279000,0.0000350286,36.303323191846296,-55817,33452,221038.57160638325,0.010207300995491731,163.53899151181793
280,280000,0.0000351193,36.39732384883803,-55920.5,33514,221333.95753203664,0.0102123517295024,163.61991319198233
281,281000,0.0000352087,36.489977197625905,-56020.1,33566,221517.4259446268,0.010161787707674936,162.80978824905205
282,282000,0.000035298,36.582526907321174,-56145.7,33638,222000.61321049888,0.01013693690055753,162.41163442405656
283,283000,0.0000353877,36.67549117338687,-56249.8,33702,222240.47123931252,0.010157516402892594,162.74135440186245
284,284000,0.0000354836,36.774881063193995,-56348.2,33764,222528.8752460768,0.01018584316976127,163.1951992418
285,285000,0.000035575,36.86960719383395,-56479,33846,223078.48891935238,0.010212537959334671,163.62289692284054
286,286000,0.0000356678,36.96578427177036,-56595.3,33912,223305.26334122225,0.01019445112013022,163.33311381127766
287,287000,0.0000357594,37.06071768059553,-56711.6,33980,223887.89183821672,0.010175734209182535,163.03323583746726
288,288000,0.000035852,37.15668748034673,-56801.9,34036,224257.40568341946,0.010189810985443215,163.25877065753633
289,289000,0.000035949,37.2572174001725,-56943.1,34120,224676.73919842578,0.01019137952673272,163.28390145957144
290,290000,0.0000360389,37.35038894442339,-57079,34194,224943.40876132998,0.010146245744953155,162.56077855385868
291,291000,0.0000361274,37.442109541377846,-57163.5,34240,225107.0711682893,0.010118242079997179,162.1121103772704
292,292000,0.0000362145,37.53237919103583,-57315.7,34332,225445.53878041965,0.010136378499046958,162.40268784553027
293,293000,0.0000363081,37.62938538171307,-57423.4,34396,225790.80262382346,0.010135959079842648,162.3959680090403
294,294000,0.0000364008,37.725458820556874,-57529.3,34460,226079.4792128921,0.010146039649356614,162.5574765383672
295,295000,0.0000364898,37.817697612974335,-57650.8,34534,226613.93196117657,0.01015284684435936,162.666539826132
296,296000,0.0000365822,37.91346013454033,-57740.5,34594,226904.73037191728,0.01020356649332528,163.47915819071082
297,297000,0.0000366713,38.005802566050406,-57888.6,34676,227221.3312277283,0.010164058116908308,162.8461642152853
298,298000,0.0000367659,38.10384514765368,-57987,34734,227664.59930517076,0.010154322415761686,162.69018108635805
299,299000,0.0000368551,38.19629121825635,-58105.6,34808,227937.0544315806,0.01018546516620352,163.18914295712204
300,300000,0.0000369416,38.285939033358716,-58241.6,34880,228195.92174408745,0.010125676490358974,162.23122276296274
301,301000,0.0000370293,38.37683051757233,-58344.6,34936,228562.6498667459,0.010084127819412541,161.56553966532147
302,302000,0.0000371159,38.4665819717673,-58462.1,35002,228778.62515085057,0.010061831740102771,161.2083170923222
303,303000,0.0000372035,38.557369816888304,-58554.7,35060,229034.49895217997,0.010085908326335625,161.59406653120985
304,304000,0.0000372921,38.64919405293535,-58692.4,35138,229475.62048206636,0.01005653761019136,161.12349577990798
305,305000,0.0000373804,38.74070737170459,-58807.5,35208,229841.89295741287,0.010068448785481784,161.31433384724593
306,306000,0.0000374638,38.82714237493623,-58921.5,35276,230156.44120960982,0.010072281287529333,161.37573729954931
307,307000,0.000037551,38.91751566368682,-59010.1,35328,230387.57020283915,0.01006943753934913,161.33017543067632
308,308000,0.0000376422,39.01203451614157,-59124.7,35396,230612.22681089168,0.010074584371040703,161.41263676543
309,309000,0.0000377316,39.10468786492945,-59236.9,35462,230947.67452306775,0.010070243819526294,161.34309346327942
310,310000,0.0000378218,39.198170326458154,-59313.9,35508,231207.0999661387,0.010071300268637607,161.36001964409098
311,311000,0.0000379067,39.28615991607886,-59406.5,35560,231467.96796836366,0.01004989580380228,161.0170823098666
312,312000,0.0000379941,39.376740483014665,-59511.2,35622,231924.57482257838,0.010042756158038459,160.9026925736883
313,313000,0.0000380824,39.468253801783895,-59625.8,35700,232457.67689171707,0.010109243245576051,161.96793315484274
314,314000,0.0000381735,39.56266901514604,-59740.9,35762,232934.23363019858,0.010056504600001424,161.122966898358
315,315000,0.0000382654,39.657913341249014,-59819.6,35808,233153.4526844886,0.010052010386358804,161.0509616574939
316,316000,0.0000383534,39.749115742740436,-59916.3,35862,233526.67734912605,0.0100232907801814,160.59082283794268
317,317000,0.0000384444,39.843427317009976,-60014.1,35918,233925.04106381946,0.010003728875530981,160.27740657246832
318,318000,0.0000385329,39.93514791396442,-60123.4,35988,234295.0235725943,0.010040092922720753,160.8600228397196
319,319000,0.0000386211,40.02655759364105,-60225.3,36044,234480.83893602667,0.010012164382610402,160.4125582958542
320,320000,0.0000387091,40.117759995132474,-60338.7,36114,234753.13471478995,0.010035145331976164,160.78075369686383
321,321000,0.0000387943,40.206060502030994,-60469.5,36192,235297.30357825433,0.010031526227052093,160.72276924341043
322,322000,0.000038881,40.29591559531857,-60564.4,36244,235422.41191174687,0.010006540519527964,160.32245407561925
323,323000,0.0000389676,40.385667049513536,-60685.9,36314,235587.83787993676,0.009999603736761996,160.21131456299156
324,324000,0.0000390564,40.47769856374579,-60814.4,36396,236050.14585062853,0.010038707357967027,160.83782364498643
325,325000,0.0000391439,40.568382769774196,-60919.1,36454,236228.2768377688,0.010014157897043385,160.4444979182949
326,326000,0.0000392299,40.65751238941354,-61001.9,36502,236493.48184190344,0.010005163836108057,160.30039717554135
327,327000,0.0000393184,40.74923298636798,-61092.7,36556,236782.20938743357,0.010005400752568646,160.304192995715
328,328000,0.0000394077,40.84178269606325,-61188.2,36610,236838.51213493047,0.009995611518836017,160.14735218020317
329,329000,0.0000394937,40.9309123157026,-61299.3,36678,237148.99283971693,0.0100118276682061,160.4071635363452
330,330000,0.0000395817,41.02211471719402,-61394.2,36728,237278.99985634943,0.00997220845263345,159.77239372186608
331,331000,0.0000396672,41.11072614137035,-61504.7,36798,237670.62097311835,0.010002148175767887,160.25208097021033
332,332000,0.0000397557,41.202446738324795,-61615.8,36864,238043.5793886728,0.010001083961658731,160.2350303804177
333,333000,0.0000398415,41.29136907977893,-61741.4,36932,238271.8483581311,0.009959812409030273,159.57378720771555
334,334000,0.0000399308,41.3839187894742,-61864.1,37004,238726.78166928003,0.009950438100785445,159.42359423141778
335,335000,0.0000400165,41.47273749183574,-61935.3,37050,238826.73820320953,0.009982520457869948,159.93761026026212
336,336000,0.0000401033,41.56269622421591,-62037.1,37110,239186.84325558943,0.009977362163895389,159.8549652794887
337,337000,0.0000401889,41.65141128748484,-62119.9,37158,239312.00476523835,0.009974353481938723,159.80676088018762
338,338000,0.0000402717,41.73722445616087,-62219.4,37218,239546.17300694383,0.00998406051734571,159.96228473333247
339,339000,0.0000403569,41.82552496305938,-62336.9,37294,239915.47941529262,0.010028868124157073,160.68018173991874
340,340000,0.0000404456,41.917452838199026,-62440.4,37350,240317.44891730289,0.009985948214795247,159.9925289807896
341,341000,0.0000405359,42.01103893882034,-62548.1,37404,240703.0756980137,0.009911973318501223,158.807320477341
342,342000,0.0000406262,42.10462503944166,-62647,37466,240910.2590295572,0.009939698980216944,159.25153455097217
343,343000,0.0000407173,42.1990402528038,-62754.1,37528,241119.87313760104,0.009933268530848397,159.1485073937281
344,344000,0.0000408045,42.28941354155439,-62829.9,37572,241358.77115440302,0.00992585908745495,159.02979502296884
345,345000,0.0000408875,42.375433988415615,-62938.7,37630,241432.5488889782,0.009889230308784136,158.44293728978548
346,346000,0.0000409785,42.46974556268516,-63030.1,37678,241782.95515251684,0.00984151610893704,157.67847152873523
347,347000,0.0000410685,42.56302074602866,-63121,37736,242208.71957388235,0.009864631546722943,158.0488216717878
348,348000,0.0000411522,42.64976666653812,-63236.1,37800,242418.7299917095,0.009839606040677898,157.64786886139382
349,349000,0.0000412335,42.73402524882508,-63339.7,37862,242544.8110956782,0.009851118979648474,157.83232647946707
350,350000,0.0000413171,42.820667530241934,-63432.3,37912,242821.34665548263,0.009816017515880387,157.2699390287828
351,351000,0.0000414018,42.90844984167743,-63534.1,37974,243144.05618441204,0.009826979205231673,157.44556465426078
352,352000,0.0000414902,43.00006679953926,-63625,38030,243418.84710921624,0.009841836441387001,157.68360382039964
353,353000,0.0000415778,43.090854644660276,-63719.3,38086,243747.07728729647,0.00984055030605653,157.66299766065322
354,354000,0.0000416679,43.184233467096384,-63792.8,38130,243991.23193774614,0.009842526147056883,157.69465412348586
355,355000,0.0000417472,43.26641926753126,-63873.8,38174,244329.68667799525,0.00981000228252554,157.17356436549085
356,356000,0.0000418313,43.353579744411135,-63979.1,38240,244589.50828234266,0.00983751043492163,157.61429355562615
357,357000,0.0000419135,43.43877107853153,-64039.3,38264,244531.1044054841,0.00976405938134034,156.43747793771988
358,358000,0.0000420002,43.528626171819106,-64131.9,38320,244831.41074978927,0.009770940389853365,156.54772384829914
359,359000,0.0000420802,43.611537445902215,-64250.5,38394,245335.97896316418,0.009791055980258584,156.8700111375627
360,360000,0.0000421624,43.69672878002262,-64355.8,38458,245578.25941060475,0.009805034589702381,157.09397315182932
361,361000,0.0000422447,43.78202375323562,-64462.9,38520,246062.52455510735,0.009787903803533069,156.8195076986041
362,362000,0.0000423258,43.866075057337376,-64567.6,38580,246392.54071959632,0.009772606236242234,156.57441364989992
363,363000,0.0000424133,43.95675926336578,-64667.8,38636,246727.24510631768,0.009747258252584077,156.1682941785388
364,364000,0.0000425035,44.050241724894484,-64773.1,38694,247163.07820087322,0.009711414510095774,155.59401411164006
365,365000,0.0000425866,44.136365810848325,-64850,38740,247338.47464914824,0.009716482012792094,155.6752044557678
366,366000,0.0000426717,44.22456267865423,-64939.2,38800,247746.26946511513,0.009760876743859106,156.38648646365064
367,367000,0.0000427515,44.30726667455213,-65011.5,38836,247830.90248715068,0.009717986545784986,155.69930973183077
368,368000,0.0000428329,44.3916288959317,-65122,38904,248153.5462886757,0.009735772468830246,155.98427163500313
369,369000,0.000042915,44.47671659095949,-65219.8,38962,248444.34563935155,0.00973600500254957,155.98799723592032
370,370000,0.0000429978,44.56252975963551,-65332.6,39030,248773.28829285013,0.009744231370798483,156.1197981858312
371,371000,0.0000430791,44.64678834192248,-65426.4,39084,248836.02861452935,0.009741552931448575,156.0768848564111
372,372000,0.0000431586,44.72918142054257,-65541.5,39154,249392.83491448278,0.009745550487981317,156.14093277310965
373,373000,0.0000432477,44.82152385205264,-65638.8,39226,249662.84665437345,0.009845932820764895,157.74923505363225
374,374000,0.0000433314,44.9082697725621,-65716.3,39260,249875.62173373584,0.009763610163618075,156.43028067633796
375,375000,0.0000434147,44.994601136701135,-65792.1,39308,250055.88933895237,0.00978667982773507,156.79989744436273
376,376000,0.0000434995,45.08248708722923,-65884.7,39360,250390.55364601748,0.009764305100168765,156.44141478737424
377,377000,0.0000435838,45.16985484229431,-65948.9,39390,250420.3069520561,0.00971474825508324,155.64742659486637
378,378000,0.0000436634,45.25235156000701,-66012.6,39430,250718.5085011616,0.009726090405442036,155.82914787770815
379,379000,0.0000437452,45.337128337756994,-66090.7,39474,251094.04136581023,0.009704712906547262,155.48664258548249
380,380000,0.0000438292,45.42418517554426,-66181,39530,251349.27841128682,0.00972237714564352,155.76965489685665
381,381000,0.0000439071,45.50492002868269,-66270.1,39582,251808.52042313,0.009709303354356654,155.56018966768053
382,382000,0.0000439915,45.59239142284037,-66359.2,39632,252006.71507651583,0.009692543753281555,155.29167125530367
383,383000,0.0000440774,45.681417403387115,-66404.3,39656,252115.33234549564,0.00967474081527618,155.00643674241604
384,384000,0.000044165,45.77220524850812,-66488.3,39706,252444.5009344023,0.009673220398785489,154.9820769846627
385,385000,0.0000442458,45.85594563533207,-66576.8,39762,252885.32904707483,0.009690827859546123,155.2641796068103
386,386000,0.0000443246,45.93761324030393,-66669.4,39824,253441.20418417355,0.009728888370527489,155.87397622053476
387,387000,0.0000444036,46.01948812346101,-66723.2,39850,253507.60966036373,0.00969216507264498,155.28560412262698
388,388000,0.0000444855,46.10436854030359,-66788,39888,253698.9705604175,0.009689460712314848,155.24227549331846
389,389000,0.0000445694,46.191321738998255,-66882.9,39942,253908.2796641601,0.009676923790156755,155.04141185587872
390,390000,0.0000446518,46.27672035130386,-66966.2,39990,254137.57356098757,0.009668306050030981,154.90334043720472
391,391000,0.0000447332,46.36108257268343,-67050.7,40038,254288.68751101778,0.009657954634310944,154.7374924732501
392,392000,0.0000448152,46.44606662861862,-67125.4,40082,254616.1898018978,0.009652148647389655,154.64447030742411
393,393000,0.0000449015,46.53550716553577,-67235.9,40144,254738.09758771714,0.009636274774936747,154.39014283207266
394,394000,0.0000449814,46.618314800526285,-67330.2,40202,255124.6296772994,0.009646717508665791,154.55745387183023
395,395000,0.0000450647,46.70464616466533,-67414.1,40246,255215.1647716096,0.009613848527361581,154.03083473354036
396,396000,0.000045144,46.786831965100205,-67487.6,40290,255493.70685413567,0.0096146581074199,154.04380563606824
397,397000,0.0000452296,46.875547028369134,-67588.3,40352,255854.74468812652,0.00962818819327606,154.2605815102158
398,398000,0.0000453155,46.96457300891588,-67643.3,40380,255932.1980784783,0.009600300776717684,153.81377583829124
399,399000,0.0000453985,47.05059345577711,-67746.3,40440,256142.83892161772,0.009596938373717733,153.7599042030851
400,400000,0.0000454833,47.13847940630521,-67862.6,40508,256610.5028199045,0.009586264400589687,153.58888829970812
401,401000,0.0000455693,47.22760902594455,-67943,40558,256722.6940146625,0.009607007816219882,153.9212344580286
402,402000,0.0000456529,47.3142513073614,-68030.4,40604,257034.26371693882,0.00956601516250636,153.26445973857403
403,403000,0.000045734,47.39830261146316,-68143.8,40668,257491.2950001317,0.009540123241830834,152.84962543541695
404,404000,0.0000458209,47.48836498293594,-68201.1,40700,257654.20389767745,0.009527308939134333,152.64431767180355
405,405000,0.0000459018,47.57220900885249,-68300.7,40760,257877.51322929093,0.009536745291215818,152.7955046999551
406,406000,0.0000459814,47.65470572656518,-68346.9,40784,257983.89852322894,0.009515231601862403,152.45081739602333
407,407000,0.000046068,47.74445718076016,-68432,40838,258249.0329976828,0.00953893758828511,152.83062917134717
408,408000,0.0000461485,47.82788665030628,-68518.8,40886,258308.71591180505,0.009523295283771178,152.5800118234058
409,409000,0.0000462321,47.91452893172314,-68588.8,40924,258653.5789541851,0.009495011798908418,152.12686043765373
410,410000,0.0000463155,48.00096393495478,-68667.5,40970,258869.37209931557,0.009491565186233085,152.07163961470508
411,411000,0.0000463949,48.08325337448227,-68754.9,41022,259175.50380083788,0.009491438488300289,152.06960969003006
412,412000,0.0000464767,48.168030152232255,-68834.2,41062,259374.19952158845,0.009446155386769533,151.3440944181538
413,413000,0.0000465587,48.25301420816744,-68929.7,41124,259657.90207954356,0.009482561340442511,151.92738210128712
414,414000,0.0000466413,48.338620098658254,-69009.5,41170,259766.9657038276,0.009478798481278965,151.86709445099845
415,415000,0.0000467225,48.42277504185262,-69080.1,41208,259939.8234910907,0.009454677990439237,151.4806415827582
416,416000,0.0000468029,48.50610087230614,-69160.6,41258,260100.07911091772,0.009473077195601854,151.7754293487154
417,417000,0.0000468834,48.589530341852274,-69245.6,41312,260356.82944393283,0.009497323336134603,152.16389534697788
418,418000,0.0000469668,48.67596534508392,-69325.5,41358,260670.81906508456,0.009485717415045655,151.9779479911303
419,419000,0.0000470486,48.7607421228339,-69401.3,41406,260930.1960415022,0.009505141733789187,152.28915988735284
420,420000,0.0000471318,48.84696984788034,-69477.7,41446,260969.29748748482,0.009477050211695842,151.83908408423832
421,421000,0.0000472124,48.93050295651908,-69565.6,41506,261308.7762651852,0.009526967029509401,152.6388396756835
422,422000,0.0000472941,49.01517609517645,-69648.4,41546,261442.89192533056,0.009470981283006438,151.74184912684257
423,423000,0.0000473724,49.096325504685296,-69736.9,41602,261735.82155911025,0.009493685721725731,152.10561433888392
424,424000,0.0000474545,49.18141319971309,-69786.1,41628,261879.39334688152,0.009472963933110534,151.77361468354437
425,425000,0.0000475348,49.264635391074016,-69853.8,41666,262077.31955578388,0.009459203338166786,151.55314564665625
426,426000,0.0000476156,49.34837577789796,-69940,41718,262249.18639008084,0.00946853457271126,151.70264850619154
427,427000,0.0000476908,49.426312375536085,-70042.5,41782,262517.00727022084,0.009491653656690672,152.07305706770453
428,428000,0.0000477724,49.51088187510086,-70148.9,41852,262827.95625658083,0.009537956569401707,152.81491151602214
429,429000,0.0000478563,49.59783507379552,-70219,41886,262928.1693484407,0.009492197744291163,152.08177431210808
430,430000,0.0000479363,49.68074634787863,-70297.1,41942,263293.4206637789,0.009551636594867071,153.03408968755346
431,431000,0.0000480159,49.76324306559133,-70368.8,41976,263473.0704073151,0.009497014674522925,152.15895004275745
432,432000,0.0000480972,49.84750164787829,-70455.6,42026,263718.04528557195,0.009488195672352703,152.0176540506342
433,433000,0.0000481796,49.9329002601839,-70566.7,42096,264281.87646908587,0.00950738495416196,152.32510024001454
434,434000,0.0000482621,50.01840251158211,-70619.4,42130,264303.05393736745,0.009530552305297245,152.69628212662082
435,435000,0.0000483468,50.10618482301761,-70694,42168,264333.5135568716,0.009496800667539213,152.1555212728693
436,436000,0.0000484309,50.19334529989747,-70753.6,42202,264610.76720985613,0.009484675391192455,151.9612529284336
437,437000,0.0000485125,50.27791479946225,-70836.4,42254,264810.5740279379,0.009505738482083071,152.29872084908123
438,438000,0.0000485929,50.36124062991578,-70935.3,42318,265112.50973497966,0.00954094957845791,152.86286480777414
439,439000,0.0000486699,50.441042731220776,-70997.3,42360,265312.37763729424,0.00957489349958918,153.40670638080272
440,440000,0.0000487477,50.5216739452666,-71074.2,42402,265530.8684459723,0.00955199840547333,153.03988653254626
441,441000,0.000048823,50.599714181997335,-71151.2,42446,265641.0064676173,0.009545721760804286,152.93932359825965
442,442000,0.0000488989,50.67837625328368,-71224.7,42484,265799.6725732948,0.009511688707226398,152.394053965998
443,443000,0.0000489791,50.761494805552005,-71285.4,42516,265950.6575904158,0.009486933699880441,151.99743502255612
444,444000,0.0000490563,50.841504185042204,-71343.9,42548,266107.14042209095,0.009470278640409913,151.7305915513405
445,445000,0.000049134,50.92203175999543,-71414.5,42590,266308.5155172507,0.009471801662446199,151.75499305453656
446,446000,0.000049212,51.002870252226465,-71473.5,42618,266442.80813837086,0.009428026620614618,151.05363956278723
447,447000,0.0000492924,51.08619608268,-71537.2,42654,266575.7691421283,0.009418809789351867,150.90596964590023
448,448000,0.0000493718,51.16848552220748,-71595.6,42688,266745.818152977,0.009415146694294461,150.84728039280927
449,449000,0.0000494509,51.25046404445715,-71678.4,42738,266911.7097660071,0.009424284195718117,150.9936793055505
450,450000,0.0000495292,51.331613453966,-71733.9,42770,267125.9792912677,0.009416921284384067,150.87571246057422
451,451000,0.0000496073,51.412555585289645,-71802.8,42814,267281.12241725624,0.00943945835449316,151.2367961318503
452,452000,0.0000496873,51.495466859372755,-71856.6,42846,267382.80847091606,0.00944242283353267,151.28429232234117
453,453000,0.000049766,51.57703082525201,-71920.8,42880,267452.006770163,0.009420628808985091,150.93511355343162
454,454000,0.000049848,51.662014881187204,-71960.2,42900,267672.59456577554,0.009395382459977186,150.53062244868886
455,455000,0.000049927,51.743889764344274,-72027.3,42942,267783.14624492236,0.009413210305977832,150.81625603165674
456,456000,0.0000500055,51.825246452038336,-72131.5,43006,268061.98704980535,0.009429177645878807,151.0720810206215
457,457000,0.0000500829,51.90546310971374,-72203.8,43044,268131.53367945127,0.009403118944652103,150.6545745984434
458,458000,0.0000501602,51.98557612829655,-72288.9,43096,268366.6873493359,0.009414154793032046,150.8313883825505
459,459000,0.0000502384,52.066621898712796,-72361.8,43138,268442.69484415016,0.009411536452748942,150.789437946336
460,460000,0.0000503192,52.15036228553674,-72456.7,43200,268727.53572801466,0.009448943120476715,151.3887588362284
461,461000,0.0000503966,52.230578943212144,-72525.5,43240,269079.4668216573,0.009438965633461928,151.22890187061708
462,462000,0.000050476,52.31286838273964,-72586.9,43274,269250.97167264833,0.009424130833165175,150.99122216656195
463,463000,0.0000505544,52.394121431341084,-72636.6,43302,269255.49788403895,0.00941991844895297,150.9237323309797
464,464000,0.0000506343,52.47692906633159,-72720.6,43352,269440.80806235125,0.009423834682875078,150.9864773158125
465,465000,0.000050714,52.5595294231369,-72795.8,43394,269699.6119721633,0.009406310544717088,150.70570966893533
466,466000,0.000050795,52.64347708814604,-72849.6,43422,269795.2432431151,0.009383733832988805,150.34399086889923
467,467000,0.0000508755,52.726906557692175,-72933.5,43476,269893.31680683186,0.009416800853275306,150.87378294148957
468,468000,0.0000509542,52.80847052357144,-73022,43524,270081.3953343959,0.009391096268810092,150.46195009532113
469,469000,0.0000510314,52.88847990306164,-73097.3,43576,270239.7973327596,0.009440997370414268,151.26145388533183
470,470000,0.0000511054,52.96517283158852,-73184.1,43626,270534.87959368847,0.00943070268732692,151.096514878362
471,471000,0.0000511808,53.043316707411854,-73265.7,43674,270683.54960187187,0.00943190965152846,151.11585257677982
472,472000,0.0000512591,53.1244661169207,-73347.8,43726,271099.11386634305,0.009447598627203967,151.36721767916674
473,473000,0.0000513371,53.20530460915173,-73436.4,43776,271290.3955820861,0.009434305296758856,151.15423504489476
474,474000,0.0000514159,53.286972214123594,-73490.8,43804,271246.0081144509,0.009414497495286172,150.83687907799032
475,475000,0.000051498,53.372059909151396,-73563.7,43848,271511.0049393568,0.009418143358760058,150.89529225067645
476,476000,0.0000515758,53.45269112319722,-73646.4,43896,271742.1087502896,0.009412447514162292,150.80403475942208
477,477000,0.0000516548,53.53456600635429,-73738.4,43960,271952.9302697967,0.00947540207580569,151.81267803610973
478,478000,0.0000517289,53.61136257397378,-73810.8,43994,272089.0670393617,0.009421502789118009,150.94911625890703
479,479000,0.000051806,53.69126831437138,-73859.4,44018,272077.13052661135,0.009396424767681176,150.5473220591766
480,480000,0.000051883,53.77107041567637,-73930,44064,272212.3365486036,0.009425763198435149,151.017375541499
481,481000,0.0000519562,53.84693423146242,-74024.3,44122,272494.9308728011,0.009439434134650222,151.23640808718594
482,482000,0.0000520332,53.92673633276742,-74095.5,44162,272818.7183596176,0.00942178237422711,150.95359570619718
483,483000,0.0000521114,54.00778210318365,-74194.4,44230,273190.56068125606,0.009479052546845756,151.87116503014462
484,484000,0.0000521906,54.08986426452594,-74252.3,44256,273158.74336000986,0.009433430774733569,151.1402236573464
485,485000,0.000052266,54.168008140349265,-74316.5,44294,273319.39345833566,0.009434356894228052,151.15506172748994
486,486000,0.0000523435,54.24832843711729,-74403.3,44356,273632.5382286681,0.009499695148928514,152.20189597736416
487,487000,0.0000524219,54.329581485718734,-74463.5,44380,273700.96355484676,0.009429598078425045,151.07881709263907
488,488000,0.0000524979,54.408347196097694,-74528.9,44422,273901.9723729334,0.009450106290127833,151.40739486859238
489,489000,0.000052574,54.487216545569254,-74594.3,44458,274006.63944010896,0.009435900287974593,151.17978962146765
490,490000,0.0000526561,54.57230424059705,-74681.7,44510,274203.5124815226,0.00943960249296328,151.23910548473916
491,491000,0.0000527353,54.654386401939334,-74751.7,44552,274397.40334775584,0.009443547207025954,151.30230677172943
492,492000,0.000052811,54.73284119504047,-74836.2,44602,274444.1787530094,0.009450321168349544,151.4108375972522
493,493000,0.0000528855,54.81005231903037,-74926.5,44650,274586.10338533827,0.009420048458788789,150.9258153181911
494,494000,0.0000529638,54.89120172853922,-74967,44670,274596.0671042134,0.009398658717935686,150.58311388816952
495,495000,0.0000530445,54.974838476270556,-75037.6,44712,274739.4927416299,0.009402169910931252,150.63936940191914
496,496000,0.0000531232,55.05640244214982,-75085,44740,274969.80067227787,0.009398689724040028,150.5836106607284
497,497000,0.0000532002,55.13620454345482,-75167.2,44786,275084.561849929,0.009386250390192676,150.38431056040088
498,498000,0.0000532746,55.21331202835211,-75227.9,44818,275382.50983022305,0.009357402870605495,149.92212234208648
499,499000,0.0000533488,55.290212235064196,-75320.5,44874,275817.97751841886,0.00935936811380425,149.95360900941824
500,500000,0.0000534261,55.370325253647,-75385.9,44916,276004.5409054251,0.009380261091019573,150.28835140850907
501,501000,0.0000535072,55.45437655774876,-75473.3,44964,276218.9222224325,0.009358241655574506,149.9355611588695
502,502000,0.0000535842,55.53417865905375,-75531.2,45002,276226.70785518066,0.00938718798096571,150.39933242068898
503,503000,0.0000536625,55.615328068562604,-75584.4,45032,276501.4828267166,0.009373810532597383,150.1850020687062
504,504000,0.0000537367,55.69222827527468,-75654.4,45074,276656.3218914295,0.009379092320247681,150.2696256362968
505,505000,0.0000538156,55.77399951933916,-75726.2,45112,276692.66252927494,0.009356785136020548,149.91222514290635
506,506000,0.0000538889,55.84996697421781,-75794.5,45150,276944.15646000917,0.009339869932851916,149.64121371014488
507,507000,0.000053964,55.92779993276333,-75879.5,45206,277364.7478488361,0.00936975342452763,150.1200000311965
508,508000,0.0000540392,56.00573653040146,-75970.4,45262,277686.44035891927,0.009381647114755134,150.31055795694192
509,509000,0.0000541178,56.08719685718811,-76030.6,45294,277967.8857642002,0.009355428584314485,149.89049078844366
510,510000,0.0000541977,56.17000449217862,-76112.7,45346,278205.1648138638,0.009376826407033958,150.2333217042398
511,511000,0.0000542791,56.254366713558184,-76189.1,45388,278474.2523448783,0.00935524266988048,149.88751211082283
512,512000,0.0000543593,56.33748526582651,-76254.5,45426,278603.3747607611,0.009352947781904868,149.85074395190108
513,513000,0.0000544363,56.4172873671315,-76330.3,45462,278652.52211943455,0.009303556171972104,149.05940311840192
514,514000,0.0000545141,56.49791858117733,-76408.4,45508,278827.51662417,0.009304017621390638,149.0667963531634
